grosssize,grosssizeadjusted,groundfloorsize,livingsize,baths_full,bed,rooms_total,prkgSize,assdImprValue,assdTtlValue,mktTtlValue,taxAmt,baths_total_calculated,saleAmt,property_type,propsubtype,proptype,heatingtype,coolingtype,wallType,saleRecDate,condition,constructiontype,frameType,prkgType,bldgType,saleAmtCategory
0.006762622,0.008220503,0.008380164,0.008220503,0.001930502,0.005802708,0.009326425,0.003304313,0.004507813,0.004748353,0.009846488,0.005025634,0.003861004,0.007496439,0.042015133,0,0.04276895,0.055104278,0.017090035,0.205161964,0.015509295,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.00226523,0.004968569,0.005253584,0.004968569,0.001930502,0.003868472,0.004145078,0.008101351,0.002624371,0.003517295,0.00730579,0.003798512,0.003861004,0.005175085,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.014742398,0,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.004139144,0.005016925,0.005300076,0.005016925,0.001930502,0.005802708,0.006217617,0.003996834,0.002811277,0.003703173,0.007689327,0.003918974,0.003861004,0.005414894,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.014494257,0,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.005935896,0.005041103,0.005323322,0.005041103,0.001930502,0.005802708,0.007253886,0.007320934,0.003930156,0.004568993,0.009476397,0.004912073,0.003861004,0.006666699,0.042015133,0,0.04276895,0.055104278,0,0,0.016219667,0,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.008024758,0.009441489,0.00484678,0.009441489,0.001930502,0.003868472,0.006217617,0.008982984,0.002380743,0.003991363,0.008284163,0.003567135,0.005791506,0.008340568,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.015077131,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.00708229,0.007005561,0.007212055,0.007005561,0.001930502,0.003868472,0.007253886,0.007439652,0.003701693,0.004866915,0.010091082,0.005151166,0.005791506,0.008484453,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.017397804,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.006299655,0.005838975,0.006090438,0.005838975,0.003861004,0.007736944,0.008290155,0.003521963,0.002819549,0.003985828,0.008455763,0.004370938,0.003861004,0.003784191,0.046355503,0,0.046355503,0.055104278,0,0,0.01336488,0,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.006340992,0.008528772,0.00867655,0.008528772,0.001930502,0.005802708,0.007253886,0.006212901,0.00406034,0.00525715,0.010896575,0.005564346,0.003861004,0.006949674,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.016499921,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.006817737,0.00625,0.006485619,0.00625,0.001930502,0.005802708,0.007253886,0.005421448,0.002642097,0.004111085,0.008531318,0.004350885,0.003861004,0.004191867,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.015589566,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.009612072,0.012741779,0.00699703,0.012741779,0.001930502,0.003868472,0.006217617,0.007439652,0.002885922,0.004334548,0.008992332,0.003930518,0.005791506,0.00212471,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.011445462,0,0.051450964,0.121542658,0.82536183,0.086620281,Economical Price
0.007468095,0.006902805,0.00711326,0.006902805,0.001930502,0.003868472,0.005181347,0.004946577,0.001871625,0.00487245,0.010102607,0.005208944,0.001930502,0.006470055,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.014194041,0,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.007164962,0.007053917,0.007258547,0.007053917,0.001930502,0.003868472,0.007253886,0.007004353,0.002455978,0.004344994,0.009014102,0.004598549,0.005791506,0.010450889,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.016699592,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.007771228,0.008758462,0.008897387,0.008758462,0.001930502,0.003868472,0.005181347,0.010585675,0.002915858,0.005419636,0.011232091,0.005736398,0.005791506,0.007745841,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.015775691,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.014991306,0.016169004,0.01602227,0.016169004,0.011583012,0.02901354,0.021761658,0.008101351,0.008139194,0.007389829,0.015636054,0.008051511,0.011583012,0.008484453,0.046355503,0,0.046355503,0.055104278,0,0.196123491,0.014929273,0.135516671,0.051450964,0.121542658,0.82536183,0,Premium Price
0,0,0.0095291,0,0,0.003868472,0.004145078,0.008101351,0.002398862,0.001082677,0.000534008,0.001144344,0,0.000266188,0.059371847,0.827990247,0.059371847,1,0.924406019,0.205161964,0.01576176,0.135516671,1,0.117893133,0.82536183,1,Economical Price
0.00838025,0.016356383,0.006572792,0.016356383,0.005791506,0.005802708,0.008290155,0.008428967,0.007177089,0.005913613,0.012251444,0.006259434,0.007722008,0.010067195,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.017283687,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.008319623,0.015038685,0.006439128,0.015038685,0.003861004,0.003868472,0.007253886,0.008804907,0.007100475,0.005863974,0.012148997,0.006283213,0.007722008,0.014613979,0.042015133,0,0.04276895,0.055104278,0.001111651,0.207632076,0.01997339,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.016416031,0.020496857,0.012639984,0.020496857,0.005791506,0.005802708,0.007253886,0.014325287,0.009093908,0.001232665,0.002590642,0.001406015,0.011583012,0.008196682,0.066936624,0,0.04276895,0.055104278,0.001111651,0.191555693,0.017734936,0.436773031,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.008272776,0.009997582,0.010088741,0.009997582,0.001930502,0.003868472,0.007253886,0.027423823,0.006051514,0.005378568,0.011147188,0.006083687,0.001930502,0.006038398,0.042015133,0,0.04276895,0.104258282,0,0,0.012922885,0,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.011918639,0.018538443,0.012163442,0.018538443,0.003861004,0.003868472,0.006217617,0.019370795,0.011932272,0.008180209,0.016929454,0.009234924,0.005791506,0.008580377,0.042015133,0,0.04276895,0.055104278,0.001111651,0.646631196,0.015265893,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.007479118,0.006467602,0.006694833,0.006467602,0.001930502,0.003868472,0.004145078,0.007874951,0.004470195,0.00205465,0.003691953,0.002321404,0.001930502,0.00479139,0.064745481,0,0.064745481,0.055104278,0.001111651,0.205161964,0.014362393,0,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.009901427,0.009640957,0.009745864,0.009640957,0.003861004,0.005802708,0.007253886,0.008745548,0.009093908,0.001439344,0.00301708,0.00163617,0.005791506,0.007503153,0.066936624,0,0.04276895,0.055104278,0,0.205161964,0.017048078,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.009295161,0.017462524,0.017265928,0.017462524,0.001930502,0.007736944,0.010362694,0.007874951,0.008641616,0.00659427,0.013656256,0.007376966,0.005791506,0.005942475,0.042015133,0,0.04276895,0.055104278,0.001111651,0.646631196,0.015502408,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.004905243,0.008099613,0.004172648,0.008099613,0.001930502,0.001934236,0.004145078,0.007004353,0.004368175,0.003572469,0.007419762,0.003780576,0.003861004,0.005079161,0.002522542,0,0.002522542,0.055104278,0.001111651,0,0.014965525,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.002529783,0.005548839,0.002882498,0.005548839,0.001930502,0.001934236,0.004145078,0.008101351,0.00484322,0.00219071,0.004567879,0.002317536,0.003861004,0.00349642,0,0,0,0.055104278,0.001111651,0.191555693,0.013079877,0,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.004125365,0.007235251,0.007432892,0.007235251,0.001930502,0.003868472,0.004145078,0.00423427,0.002153461,0.003800843,0.007891021,0.004098742,0.003861004,0.009155919,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.020204103,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.007198031,0.006854449,0.007066768,0.006854449,0.003861004,0.003868472,0.005181347,0.007043926,0.005174492,0.004818437,0.009991195,0.005099842,0.005791506,0.006230246,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.016612372,0,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.007217322,0.013164894,0.006718079,0.013164894,0.001930502,0.005802708,0.008290155,0.007024139,0.001118681,0.00505422,0.010477821,0.00534948,0.003861004,0.007765025,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.016722901,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.010725397,0.012493956,0.007653728,0.012493956,0.003861004,0.005802708,0.006217617,0.008191531,0.007899308,0.005929504,0.012284227,0.006636661,0.005791506,0.006230246,0.042015133,0,0.04276895,0.104258282,0.001111651,0.205161964,0.01465629,0,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.008686139,0.014821083,0.014726308,0.014821083,0.003861004,0.001934236,0.004145078,0.012148793,0.012515443,0.008705165,0.018012837,0.009727768,0.005791506,0.005315133,0.042015133,0,0.04276895,0.055104278,0,0.191555693,0.0148811,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.004197014,0.009205754,0.009327437,0.009205754,0.001930502,0.005802708,0.004145078,0.008101351,0.004386097,0.004019307,0.00834179,0.003818341,0.003861004,0.009059995,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.024153353,0,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.012654426,0.011720261,0.011745015,0.011720261,0.001930502,0.005802708,0.005181347,0.010645034,0.007053797,0.005290629,0.010965728,0.005925164,0.005791506,0.006028806,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.017008547,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.017198665,0.023071809,0.01008293,0.023071809,0.001930502,0.007736944,0.009326425,0.018045113,0.021620682,0.012716616,0.026291878,0.014195125,0.00965251,0.00875304,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.013251097,1,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.001427481,0.003131044,0.003486892,0.003131044,0.001930502,0,0.002072539,0.00257222,0.003479926,0.001572726,0.003292408,0.001663206,0.001930502,0.002297373,0,0,0,0.055104278,0.001111651,0,0.011892362,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001504642,0.00330029,0.003649614,0.00330029,0.001930502,0,0.002072539,0.00257222,0.003355256,0.001516213,0.003175873,0.001679717,0.001930502,0.002268596,0,0,0,0.055104278,0.001111651,0,0.016951481,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001427481,0.003131044,0.003486892,0.003131044,0.001930502,0,0.003108808,0.00257222,0.003271749,0.001478359,0.003097757,0.001563286,0.001930502,0.003208648,0,0,0,0.055104278,0.001111651,0,0.01239976,0,0.029006217,0.117893133,0.442126971,0,Budget-Friendly Price
0.001427481,0.003131044,0.003486892,0.003131044,0.001930502,0,0.002072539,0.00257222,0.003735765,0.001688698,0.003531879,0.00178601,0.001930502,0.001635499,0,0,0,0.055104278,0.001111651,0,0.011516467,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001504642,0.00330029,0.003649614,0.00330029,0.001930502,0,0.002072539,0.00257222,0.003427931,0.001549156,0.003243745,0.001638247,0.001930502,0.003208648,0,0,0,0.055104278,0.001111651,0,0.01859192,0,0.029006217,0.117893133,0.442126971,0,Budget-Friendly Price
0.001427481,0.003131044,0.003486892,0.003131044,0.001930502,0,0.002072539,0.00257222,0.003271749,0.001478359,0.003097757,0.001563286,0.001930502,0.001050365,0,0,0,0.055104278,0.001111651,0,0.010277448,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001504642,0.00330029,0.003649614,0.00330029,0.001930502,0,0.002072539,0.00257222,0.003427931,0.001549156,0.003243745,0.001638247,0.001930502,0.003064763,0,0,0,0.055104278,0.001111651,0,0.015265893,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001427481,0.003131044,0.003486892,0.003131044,0.001930502,0,0.002072539,0.00257222,0.003343045,0.001510677,0.003164348,0.001597509,0.001930502,0.000882498,0,0,0,0.055104278,0.001111651,0,0.010491094,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001504642,0.00330029,0.003649614,0.00330029,0.001930502,0,0.002072539,0.00257222,0.003427931,0.001549156,0.003243745,0.001638247,0.001930502,0.002297373,0,0,0,0.055104278,0.001111651,0,0.015806705,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001427481,0.003131044,0.003486892,0.003131044,0.001930502,0,0.003108808,0.008101351,0.003225268,0.001457289,0.003054217,0.001540993,0.001930502,0.002297373,0,0,0,0.055104278,0.001111651,0,0.019020498,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.002788824,0.006117021,0.003045219,0.006117021,0.001930502,0.001934236,0.003108808,0.008101351,0.005056715,0.002287487,0.004767652,0.002496367,0.003861004,0.001606722,0,0,0,0.055104278,0.001111651,0,0.012873304,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.002788824,0.006117021,0.003045219,0.006117021,0.001930502,0.001934236,0.003108808,0.00257222,0.005240273,0.002370695,0.004939252,0.002584459,0.003861004,0.001453244,0,0,0,0.055104278,0.001111651,0,0.010233645,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.002788824,0.006117021,0.003045219,0.006117021,0.001930502,0.001934236,0.003108808,0.00257222,0.005569969,0.002520147,0.005247875,0.002666363,0.003861004,0.003784191,0,0,0,0.055104278,0.001111651,0,0.015032849,0,0.029006217,0.117893133,0.442126971,0,Budget-Friendly Price
0.002788824,0.006117021,0.003045219,0.006117021,0.001930502,0.001934236,0.003108808,0.00257222,0.00550852,0.002492292,0.005190248,0.002713208,0.003861004,0.002800973,0,0,0,0.055104278,0.001111651,0,0.012391118,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.002788824,0.006117021,0.003045219,0.006117021,0.001930502,0.001934236,0.003108808,0.00257222,0.005668641,0.002564875,0.005340078,0.002713717,0.003861004,0.004292587,0,0,0,0.055104278,0.001111651,0,0.022052028,0,0.029006217,0.117893133,0.442126971,0,Budget-Friendly Price
0.002788824,0.006117021,0.003045219,0.006117021,0.001930502,0.001934236,0.003108808,0.00257222,0.005240273,0.002370695,0.004939252,0.002584459,0.003861004,0.001955885,0,0,0,0.055104278,0.001111651,0,0.011554157,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.001322762,0.002901354,0.003266056,0.002901354,0.001930502,0,0.002072539,0.008101351,0.003111628,0.001405775,0.002947928,0.001562777,0.001930502,0.000944849,0,0,0,0.055104278,0.001111651,0,0.011842212,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.001322762,0.002901354,0.003266056,0.002901354,0.001930502,0,0.002072539,0.008101351,0.003111628,0.001405775,0.002947928,0.001486432,0.001930502,0.003016801,0,0,0,0.055104278,0.001111651,0,0.018114214,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.001322762,0.002901354,0.003266056,0.002901354,0.001930502,0,0.002072539,0.008101351,0.003111628,0.001405775,0.002947928,0.001486432,0.001930502,0.002091137,0,0,0,0.055104278,0.001111651,0,0.013251097,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.002788824,0.006117021,0.003045219,0.006117021,0.001930502,0.001934236,0.003108808,0.00257222,0.005483902,0.002481132,0.005167197,0.0027014,0.003861004,0.001577945,0,0,0,0.055104278,0.001111651,0,0.012119794,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.098738691,0.130838975,0.124842363,0.130838975,0.187258687,0.224371373,0.203108808,0.008101351,0.138609137,0.080955467,0.170814737,0.088769114,0.187258687,0.000378899,1,0,1,1,0.924406019,0.191555693,0.013706101,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.008534572,0.011279014,0.006113684,0.011279014,0.001930502,0.003868472,0.005181347,0.006193114,0.004220461,0.004407757,0.009143442,0.004665,0.005791506,0.004263809,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.013446717,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.00226523,0.004968569,0.005253584,0.004968569,0.001930502,0.003868472,0.004145078,0.008101351,0.001331979,0.001228737,0.002582549,0.001298989,0.003861004,0.002090562,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.015077131,0,0.051450964,0.121542658,0.82536183,0.086620281,Economical Price
0.007782251,0.006993472,0.007200432,0.006993472,0.001930502,0.003868472,0.005181347,0.006608627,0.004808951,0.004518105,0.009371388,0.004781838,0.003861004,0.008580377,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.018081218,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.010182514,0.018550532,0.014964579,0.018550532,0.003861004,0.003868472,0.009326425,0.010684606,0.023490534,0.012957399,0.026788749,0.014429698,0.007722008,0.01719261,0.042015133,0,0.04276895,0.104258282,0.001111651,0.191555693,0.016687363,0.436773031,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.009325474,0.012681335,0.007549122,0.012681335,0.001930502,0.003868472,0.006217617,0.007439652,0.005593406,0.00545383,0.011302524,0.00511562,0.005791506,0.01283939,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.021100118,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.007454316,0.010051983,0.00656698,0.010051983,0.003861004,0.003868472,0.005181347,0.007874951,0.004874732,0.005104484,0.010581549,0.005402718,0.005791506,0.009098365,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.022360072,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.011965487,0.012264265,0.009443666,0.012264265,0.005791506,0.007736944,0.008290155,0.007874951,0.008121468,0.006608555,0.013685709,0.00699526,0.00965251,0.010546813,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.016948992,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.009485308,0.012052708,0.008577755,0.012052708,0.005791506,0.007736944,0.009326425,0.007874951,0.00653365,0.005723718,0.011859582,0.006058371,0.005791506,0.006553988,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.013641056,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.009617584,0.012548356,0.007334097,0.012548356,0.003861004,0.003868472,0.007253886,0.007874951,0.005274346,0.005239741,0.010860719,0.005545922,0.007722008,0.011985669,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.01796289,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.00350532,0.005742263,0.005997455,0.005742263,0.001930502,0.003868472,0.005181347,0.004669569,0.003411387,0.003798968,0.007887179,0.004020401,0.003861004,0.003199056,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.011972199,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.008057827,0.00902442,0.009153092,0.00902442,0.001930502,0.005802708,0.008290155,0.006094183,0.003748173,0.005063595,0.01049703,0.005435761,0.005791506,0.008215867,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.034091118,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.006068172,0.010481141,0.01055366,0.010481141,0.003861004,0.003868472,0.008290155,0.00755837,0.012761829,0.008246632,0.017066478,0.009275723,0.005791506,0.015438923,0.042015133,0,0.04276895,0.055104278,0.010122111,0.191555693,0.021713455,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.005643786,0.007894101,0.004474845,0.007894101,0.003861004,0.005802708,0.007253886,0.002057776,0.005401773,0.003673086,0.007627219,0.003887113,0.005791506,0.005530003,0.002522542,0,0.002522542,0.055104278,0.001111651,0,0.020511216,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.005682366,0.007978723,0.004474845,0.007978723,0.001930502,0.005802708,0.006217617,0.002057776,0.004937757,0.003483191,0.007235357,0.00368605,0.005791506,0.00674104,0.002522542,0,0.002522542,0.055104278,0.001111651,0,0.014650915,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.00613431,0.006056576,0.006299652,0.006056576,0.001930502,0.005802708,0.006217617,0.005421448,0.003742658,0.004214737,0.008745177,0.004460618,0.003861004,0.004071962,0.042015133,0,0.04276895,0.055104278,0,0,0.01430233,0,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.005406791,0.005041103,0.005323322,0.005041103,0.001930502,0.005802708,0.007253886,0.003521963,0.002984397,0.003846821,0.007985785,0.004071074,0.001930502,0.008772224,0.042015133,0,0.04276895,0.055104278,0,0,0.01600052,0,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.008520794,0.015788201,0.009658691,0.015788201,0.001930502,0.005802708,0.007253886,0.007795805,0.00562354,0.005484899,0.011366553,0.005863895,0.005791506,0.00740675,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.016952601,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.005340653,0.004896035,0.005183846,0.004896035,0.001930502,0.005802708,0.006217617,0.003996834,0.003266431,0.003857356,0.008007555,0.004082231,0.003861004,0.005031199,0.042015133,0,0.04276895,0.055104278,0,0,0.013083141,0,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.005084367,0.008540861,0.008688173,0.008540861,0.001930502,0.003868472,0.005181347,0.006846063,0.00326781,0.00467577,0.009696659,0.00494878,0.003861004,0.006134322,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.042743712,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.008366471,0.01197413,0.006532111,0.01197413,0.001930502,0.005802708,0.008290155,0.007024139,0.00527986,0.005433385,0.011260264,0.005750955,0.005791506,0.007333369,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.017073282,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.010532494,0.013733075,0.007334097,0.013733075,0.001930502,0.005802708,0.007253886,0.008745548,0.005654855,0.005620691,0.011647004,0.005949289,0.003861004,0.007659509,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.017073282,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.007746426,0.013316006,0.013279248,0.013316006,0.003861004,0.003868472,0.006217617,0.010328453,0.005839792,0.005531413,0.011462598,0.005854743,0.003861004,0.008426899,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.017712859,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.007980666,0.014446325,0.012982862,0.014446325,0.003861004,0.003868472,0.007253886,0.008310249,0.004988373,0.005232956,0.010846632,0.005538735,0.005791506,0.005568372,0.042015133,0,0.04276895,0.055104278,0,0,0.013898699,0,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.004756433,0.010432785,0.008786968,0.010432785,0.003861004,0.001934236,0.007253886,0.008101351,0.001266001,0.004095729,0.008687551,0.004487309,0.003861004,0.00392376,0.046355503,0,0.046355503,0.055104278,0,0,0.013503107,0,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.005966209,0.011587282,0.009989946,0.011587282,0.001930502,0.003868472,0.006217617,0.008745548,0.004379204,0.004673895,0.009692817,0.00502313,0.005791506,0.009107957,0.042015133,0,0.04276895,0.104258282,0.001111651,0,0.01413023,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.005100902,0.008129836,0.008292992,0.008129836,0.003861004,0.003868472,0.006217617,0.008310249,0.002696849,0.004469091,0.009270221,0.004729944,0.003861004,0.003664286,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.013246129,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.00878259,0.012143375,0.008229066,0.012143375,0.001930502,0.007736944,0.009326425,0.008982984,0.0039467,0.005146713,0.01066863,0.005447426,0.005791506,0.008340568,0.042015133,0,0.04276895,0.104258282,0,0.205161964,0.015893959,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.001184975,0.00259913,0.002975481,0.00259913,0,0.003868472,0.004145078,0.008101351,4.57E-05,1.60E-05,7.17E-05,1.34E-05,0,9.11E-05,0.030691327,0,0.030691327,0.055104278,0,0.205161964,0.009707334,0,0.029006217,0.117893133,0.82536183,0.042794004,Economical Price
0.002132954,0.004678433,0.004974633,0.004678433,0.001930502,0.001934236,0.003108808,0.008101351,0.00498148,0.002253383,0.004697219,0.002460251,0.001930502,0.001779385,0,0,0,0.055104278,0.001111651,0.191555693,0.020385808,0,0.051450964,0.121542658,0.82536183,0,Economical Price
0.001703056,0.003735493,0.004068041,0.003735493,0.001930502,0,0.002072539,0.008101351,0.003922081,0.001773155,0.003706039,0.001951771,0.001930502,0.003400496,0,0,0,0.055104278,0.001111651,0.191555693,0.014799923,0,0.051450964,0.121542658,0.82536183,0,Budget-Friendly Price
0.001703056,0.003735493,0.004068041,0.003735493,0.001930502,0,0.002072539,0.008101351,0.003908294,0.001766906,0.003693233,0.001945155,0.001930502,0.001386098,0,0,0,0.055104278,0.001111651,0.191555693,0.010522145,0,0.051450964,0.121542658,0.82536183,0,Economical Price
0.002132954,0.004678433,0.004974633,0.004678433,0.001930502,0.001934236,0.003108808,0.008101351,0.00498148,0.002253383,0.004697219,0.002383906,0.001930502,0.003928076,0,0,0,0.055104278,0.001111651,0.191555693,0.017202122,0,0.051450964,0.121542658,0.82536183,0,Budget-Friendly Price
0.001573536,0.003451402,0.003794901,0.003451402,0.001930502,0,0.002072539,0.008101351,0.003879539,0.001753871,0.003666341,0.001931351,0.001930502,0.003063804,0,0,0,0.055104278,0.001111651,0.191555693,0.017370503,0,0.051450964,0.121542658,0.82536183,0,Economical Price
0.001703056,0.003735493,0.004068041,0.003735493,0.001930502,0,0.002072539,0.008101351,0.003908294,0.001766906,0.003693233,0.001868809,0.001930502,0.002920877,0,0,0,0.055104278,0.001111651,0.191555693,0.01250987,0,0.051450964,0.121542658,0.82536183,0,Economical Price
0.001703056,0.003735493,0.004068041,0.003735493,0.001930502,0,0.002072539,0.008101351,0.003908294,0.001766906,0.003693233,0.001868809,0.001930502,0.003160687,0,0,0,0.055104278,0.001111651,0.191555693,0.013676097,0,0.051450964,0.121542658,0.82536183,0,Budget-Friendly Price
0.002132954,0.004678433,0.004974633,0.004678433,0.001930502,0.001934236,0.003108808,0.008101351,0.00498148,0.002253383,0.004697219,0.002383906,0.001930502,0.003304572,0,0,0,0.055104278,0.001111651,0.191555693,0.015108094,0,0.051450964,0.121542658,0.82536183,0,Budget-Friendly Price
0.01674121,0.027266683,0.018033044,0.027266683,0.005791506,0.005802708,0.011398964,0.019548872,0.015978432,0.010140938,0.020976132,0.011326722,0.007722008,0.01150605,0.042015133,0,0.04276895,0.055104278,0.001111651,0.338514813,0.015052493,0.436773031,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.009796708,0.011919729,0.008380164,0.011919729,0.005791506,0.005802708,0.008290155,0.006687772,0.006707558,0.00561087,0.011626514,0.005938886,0.007722008,0.009002441,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.016995601,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.00427142,0.009368956,0.009484347,0.009368956,0.001930502,0.003868472,0.006217617,0.003957262,0.003715282,0.004132155,0.008574858,0.004373177,0.003861004,0.008388529,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.022740517,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
