grosssize,grosssizeadjusted,groundfloorsize,livingsize,baths_full,bed,rooms_total,prkgSize,assdImprValue,assdTtlValue,mktTtlValue,taxAmt,baths_total_calculated,property_type,propsubtype,proptype,heatingtype,coolingtype,wallType,saleRecDate,condition,constructiontype,frameType,prkgType,bldgType,saleAmt
3577.0,2471.0,1418.0,2471.0,1.0,4.0,9.0,462.0,29885.0,64093.0,922200.0,5306.54,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2004-08-02,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,480000.0
1157.0,1157.0,1157.0,1157.0,2.0,3.0,5.0,495.44229852169764,16652.0,31754.0,456900.0,2960.9,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,EVAPORATIVE,BRICK VENEER,2015-03-10,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,342000.0
46170.0,46170.0,46170.0,46170.0,0.0,3.0,5.0,495.44229852169764,2637260.0,3040360.0,10484000.0,282340.0,0.0,OFFICE BUILDING,COMMERCIAL,OFFICE BUILDING,OTHER,OTHER,BRICK VENEER,2004-03-02,GOOD,BRICK,WOOD,"Garage, Attached",COMMERCIAL,6050000.0
1584.0,1584.0,1584.0,1584.0,2.0,3.0,6.0,495.44229852169764,15957.0,42569.0,612500.0,3953.12,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2004-06-15,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,272000.0
912.0,912.0,912.0,912.0,1.0,3.0,5.0,495.44229852169764,11766.0,36995.0,532300.0,3435.5,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2018-07-24,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,580000.0
3078.0,1852.0,1046.0,1852.0,1.0,4.0,10.0,420.0,28975.0,55739.0,802000.0,5176.14,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2005-11-01,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,490000.0
3164.0,2600.0,2600.0,2600.0,2.0,5.0,7.0,564.0,33909.0,71098.0,1023000.0,6677.44,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,CENTRAL,BRICK VENEER,2010-10-15,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,492000.0
8605.0,4864.0,2536.0,4864.0,6.0,5.0,13.0,1205.0,124544.0,156062.0,2245500.0,15276.04,8.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2017-04-18,EXCELLENT,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,1950000.0
2206.0,1456.0,1456.0,1456.0,1.0,3.0,10.0,750.0,44285.0,67401.0,969800.0,8091.42,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,ASBESTOS,2005-09-08,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,577000.0
1306.0,1306.0,1306.0,1306.0,2.0,2.0,5.0,162.0,31275.0,31275.0,450000.0,2979.32,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2004-08-04,GOOD,MASONRY,MASONRY,"Garage, Detached",MISCELLANEOUS,245000.0
1134.0,1134.0,1134.0,1134.0,1.0,1.0,4.0,162.0,27960.0,27960.0,402300.0,2596.48,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2010-11-15,GOOD,MASONRY,MASONRY,"Garage, Detached",MISCELLANEOUS,207000.0
1308.0,1308.0,1308.0,1308.0,1.0,2.0,5.0,162.0,32679.0,32679.0,470200.0,3034.7,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2009-07-07,GOOD,MASONRY,MASONRY,"Garage, Detached",MISCELLANEOUS,282500.0
1836.0,1836.0,1172.0,1836.0,1.0,3.0,7.0,324.0,34771.0,34771.0,500300.0,2583.58,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2005-08-23,GOOD,MASONRY,MASONRY,"Garage, Detached",MISCELLANEOUS,278750.0
2008.0,2008.0,1174.0,2008.0,2.0,3.0,6.0,324.0,39615.0,39615.0,570000.0,3033.4,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2023-05-22,GOOD,MASONRY,MASONRY,"Garage, Detached",MISCELLANEOUS,658700.0
4785.0,2621.0,2621.0,2621.0,4.0,7.0,13.0,690.0,37923.0,80443.0,1182980.0,7695.26,4.0,"DUPLEX (2 UNITS, ANY COMBINATION)",RESIDENTIAL,DUPLEX,HOT WATER,None,BRICK VENEER,2011-02-07,GOOD,MASONRY,MASONRY,Carport (Unspecified),MISCELLANEOUS,658000.0
3540.0,2131.0,1248.0,2131.0,1.0,4.0,8.0,484.0,29371.0,63961.0,920300.0,5939.68,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2013-11-19,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,530000.0
1062.0,1062.0,1062.0,1062.0,2.0,2.0,6.0,190.0,38427.0,38427.0,552900.0,3568.48,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2005-11-08,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,265900.0
1122.0,1122.0,1122.0,1122.0,1.0,2.0,5.0,190.0,41783.0,41783.0,601200.0,3880.14,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2023-01-23,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,600000.0
1309.0,1309.0,1309.0,1309.0,2.0,3.0,5.0,190.0,46440.0,46440.0,668200.0,4312.6,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2013-05-01,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,450000.0
1040.0,1040.0,1040.0,1040.0,2.0,2.0,7.0,190.0,41151.0,41151.0,592100.0,3821.44,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2015-08-18,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,415000.0
1051.0,1051.0,1051.0,1051.0,1.0,2.0,7.0,190.0,39031.0,39031.0,561600.0,3624.58,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2021-07-12,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,498000.0
976.0,976.0,976.0,976.0,2.0,2.0,7.0,190.0,38162.0,38162.0,549100.0,3543.88,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2014-03-26,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,350000.0
1186.0,1186.0,1186.0,1186.0,2.0,2.0,6.0,190.0,36189.0,36189.0,520700.0,2715.26,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2022-04-07,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,600000.0
2286.0,1824.0,867.0,1824.0,2.0,3.0,6.0,462.0,23651.0,40609.0,584300.0,3771.12,3.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,MARBLECRETE,2010-06-16,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,375000.0
2280.0,1792.0,851.0,1792.0,2.0,3.0,6.0,488.0,23950.0,42451.0,610800.0,3942.16,3.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,MARBLECRETE,2012-09-10,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,406000.0
5621.0,3601.0,1908.0,3601.0,2.0,4.0,12.0,744.0,71085.0,95966.0,1380800.0,9406.28,5.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2012-12-07,VERY GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,1085000.0
2022.0,2022.0,1422.0,2022.0,2.0,4.0,9.0,576.0,42367.0,70098.0,1008600.0,7303.56,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,EVAPORATIVE,BRICK VENEER,2011-10-25,GOOD,MASONRY,MASONRY,"Garage, Detached",CONVENTIONAL HOUSE,603000.0
600.0,1152.0,600.0,1152.0,0.0,3.0,5.0,495.44229852169764,1126.0,1126.0,16200.0,106.02,0.0,MOBILE HOME,RESIDENTIAL,MOBILE HOME,FORCED AIR,None,BRICK VENEER,2010-07-30,FAIR,MASONRY,MASONRY,"Garage, Attached",MOBILE HOME,1095000.0
3722.0,3170.0,2859.0,3170.0,2.0,3.0,8.0,552.0,61883.0,92574.0,1332000.0,9634.78,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2012-12-03,VERY GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,693000.0
2632.0,1040.0,1040.0,1040.0,2.0,4.0,9.0,552.0,24262.0,44702.0,643200.0,4669.5,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2005-09-22,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,425000.0
2077.0,862.0,862.0,862.0,2.0,3.0,6.0,399.0,14651.0,43348.0,623700.0,4025.46,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2004-03-24,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,378050.0
4142.0,1834.0,1834.0,1834.0,2.0,5.0,10.0,528.0,28335.0,73017.0,1050600.0,6780.66,5.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2005-04-06,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,567500.0
924.0,924.0,924.0,924.0,1.0,3.0,5.0,495.44229852169764,9153.0,34541.0,497000.0,3282.62,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2004-08-06,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,282500.0
7162.0,3929.0,2158.0,3929.0,1.0,5.0,13.0,884.0,129805.0,161170.0,2319000.0,15774.96,6.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,STUCCO,2019-06-28,EXCELLENT,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,1695500.0
924.0,924.0,924.0,924.0,1.0,3.0,6.0,495.44229852169764,7437.0,32874.0,473000.0,3127.82,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2005-03-28,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,282850.0
3190.0,1420.0,1420.0,1420.0,1.0,3.0,9.0,650.0,22831.0,39636.0,570300.0,3046.84,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,MARBLECRETE,2005-09-19,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,318500.0
5476.0,3706.0,1680.0,3706.0,2.0,4.0,9.0,608.0,46468.0,85610.0,1231800.0,7950.08,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,STUCCO,2005-06-23,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,710000.0
2390.0,1592.0,992.0,1592.0,1.0,4.0,8.0,438.0,28759.0,61153.0,879900.0,5678.92,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2020-06-19,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,955000.0
2072.0,944.0,944.0,944.0,1.0,3.0,7.0,264.0,23081.0,50005.0,719500.0,4643.66,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2020-11-30,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,719500.0
1908.0,1272.0,636.0,1272.0,2.0,3.0,7.0,495.44229852169764,19919.0,30302.0,436000.0,2813.96,4.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,HOT WATER,None,MARBLECRETE,2016-11-02,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,428000.0
3384.0,1903.0,1011.0,1903.0,3.0,4.0,7.0,486.0,29809.0,62815.0,903800.0,5833.26,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2014-08-01,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,580000.0
2972.0,2424.0,2424.0,2424.0,1.0,4.0,7.0,548.0,15026.0,72197.0,1038800.0,6704.5,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2017-04-24,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,785000.0
3588.0,2429.0,1311.0,2429.0,2.0,5.0,11.0,483.0,34118.0,69577.0,1001100.0,6461.2,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2020-12-23,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,1000000.0
5829.0,3993.0,2357.0,3993.0,2.0,4.0,10.0,1024.0,63384.0,97092.0,1397000.0,10103.38,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2004-08-11,VERY GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,660000.0
2646.0,1350.0,1350.0,1350.0,1.0,3.0,8.0,650.0,36592.0,67561.0,972100.0,6319.56,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,MARBLECRETE,2005-10-04,GOOD,MASONRY,MASONRY,"Garage, Detached",CONVENTIONAL HOUSE,515000.0
2482.0,1998.0,1998.0,1998.0,1.0,3.0,7.0,860.0,35667.0,68721.0,988800.0,6439.88,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2010-06-30,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,440000.0
4008.0,2130.0,1486.0,2130.0,1.0,4.0,9.0,392.0,35633.0,59673.0,858600.0,5541.48,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2011-07-13,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,597000.0
2118.0,1376.0,778.0,1376.0,1.0,3.0,8.0,190.0,23074.0,36633.0,527100.0,3401.88,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,MARBLECRETE,2005-05-13,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,302625.0
855.0,855.0,855.0,855.0,1.0,2.0,4.0,495.44229852169764,24547.0,24547.0,353200.0,2279.54,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,ELECTRIC,None,MARBLECRETE,2005-07-29,GOOD,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,185000.0
3393.0,1542.0,1542.0,1542.0,1.0,4.0,8.0,609.0,26625.0,70584.0,1015600.0,6554.72,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2004-06-01,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,495000.0
2280.0,1344.0,672.0,1344.0,2.0,3.0,6.0,264.0,26702.0,38003.0,546800.0,3529.12,4.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,HOT WATER,None,MARBLECRETE,2017-11-27,GOOD,FRAME,WOOD,Mixed,CONVENTIONAL HOUSE,555000.0
948.0,948.0,948.0,948.0,2.0,2.0,5.0,242.0,29795.0,29795.0,428700.0,2766.88,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2004-08-16,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,226800.0
948.0,948.0,948.0,948.0,1.0,2.0,5.0,495.44229852169764,26994.0,26994.0,388400.0,2506.78,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2019-06-10,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,355500.0
948.0,948.0,948.0,948.0,1.0,2.0,5.0,242.0,29169.0,29169.0,419700.0,2783.76,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2021-02-02,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,417000.0
3121.0,1849.0,887.0,1849.0,2.0,3.0,6.0,441.0,43785.0,43785.0,630000.0,4066.06,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2017-12-29,AVERAGE,MASONRY,MASONRY,"Garage, Attached",MISCELLANEOUS,624000.0
2678.0,1040.0,1040.0,1040.0,1.0,4.0,9.0,598.0,17542.0,51409.0,739700.0,4774.04,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2004-03-08,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,376400.0
3372.0,2312.0,1276.0,2312.0,2.0,4.0,8.0,832.0,36314.0,64691.0,930800.0,6742.76,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,STUCCO,2012-05-02,GOOD,MASONRY,MASONRY,"Garage, Detached",CONVENTIONAL HOUSE,470000.0
6096.0,5238.0,2553.0,5238.0,2.0,4.0,11.0,1434.0,106008.0,140063.0,2015300.0,13006.82,6.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2011-12-30,EXCELLENT,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,350000.0
2496.0,2112.0,2112.0,2112.0,2.0,4.0,7.0,384.0,41985.0,72169.0,1038400.0,7518.36,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2004-07-29,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,535000.0
637.0,637.0,637.0,637.0,1.0,1.0,4.0,273.0,18167.0,18167.0,261400.0,1762.06,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2016-03-21,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,262500.0
869.0,869.0,869.0,869.0,1.0,2.0,4.0,495.44229852169764,25166.0,25166.0,362100.0,2412.02,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2019-09-09,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,347000.0
864.0,864.0,864.0,864.0,1.0,2.0,5.0,495.44229852169764,24540.0,24540.0,353100.0,2278.88,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2005-04-28,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,180000.0
2138.0,1396.0,778.0,1396.0,2.0,4.0,8.0,190.0,26646.0,40011.0,575700.0,3715.58,3.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,MARBLECRETE,2019-05-29,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,500000.0
2436.0,1488.0,696.0,1488.0,3.0,3.0,7.0,252.0,26834.0,38135.0,548700.0,2895.96,4.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,HOT WATER,CENTRAL,BRICK VENEER,2004-11-10,GOOD,FRAME,WOOD,Mixed,CONVENTIONAL HOUSE,340000.0
2664.0,1176.0,1176.0,1176.0,1.0,5.0,8.0,312.0,17702.0,52306.0,752600.0,4857.34,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2021-02-23,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,815000.0
2282.0,1303.0,629.0,1303.0,2.0,4.0,6.0,380.0,33263.0,54641.0,786200.0,5149.18,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2017-08-08,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,645000.0
880.0,880.0,880.0,880.0,1.0,2.0,5.0,495.44229852169764,23484.0,23484.0,337900.0,2255.82,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,HOT WATER,None,BRICK VENEER,2017-02-22,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,320000.0
26935.0,26935.0,27000.0,26935.0,0.0,3.0,5.0,495.44229852169764,552595.0,922345.0,3180500.0,91043.54,0.0,"MINI-WAREHOUSE, STORAGE",INDUSTRIAL,MINI WAREHOUSE,FORCED AIR,None,BRICK VENEER,2013-12-11,AVERAGE,CONCRETE BLOCK,PRE FAB,"Garage, Attached",COMMERCIAL,2110000.0
1927.0,1049.0,499.0,1049.0,2.0,3.0,6.0,399.0,20273.0,41144.0,592000.0,3175.4,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2005-04-01,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,336900.0
2290.0,2290.0,2290.0,2290.0,0.0,3.0,5.0,495.44229852169764,63539.0,234639.0,809100.0,21789.52,0.0,MEDICAL BUILDING,COMMERCIAL,MEDICAL BUILDING,OTHER,PACKAGE,BRICK VENEER,2005-04-21,AVERAGE,CONCRETE BLOCK,PRE FAB,"Garage, Attached",COMMERCIAL,750000.0
4630.0,3184.0,3184.0,3184.0,1.0,4.0,9.0,576.0,46463.471712990344,16944.0,243800.0,1687.98,1.0,RESIDENTIAL (GENERAL/SINGLE),RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2004-05-03,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,695000.0
2751.0,1527.0,1527.0,1527.0,1.0,4.0,7.0,576.0,27112.0,59624.0,857900.0,5536.92,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2005-04-22,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,490000.0
918.0,918.0,459.0,918.0,1.0,2.0,5.0,200.0,29357.0,29357.0,422400.0,2801.2,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2013-08-02,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,259500.0
918.0,918.0,459.0,918.0,1.0,2.0,5.0,495.44229852169764,28398.0,28398.0,408600.0,2637.16,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2010-12-15,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,215000.0
918.0,918.0,459.0,918.0,1.0,2.0,5.0,495.44229852169764,28398.0,28398.0,408600.0,2637.16,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2014-03-07,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,268000.0
918.0,918.0,459.0,918.0,1.0,2.0,5.0,495.44229852169764,28398.0,28398.0,408600.0,2637.16,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2020-07-24,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,440000.0
918.0,918.0,459.0,918.0,1.0,2.0,5.0,200.0,30969.0,30969.0,445600.0,2950.9,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2014-12-08,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,284500.0
918.0,918.0,459.0,918.0,1.0,2.0,5.0,200.0,30816.0,30816.0,443400.0,2936.7,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2005-08-19,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,243291.0
918.0,918.0,459.0,918.0,1.0,2.0,5.0,200.0,32783.0,32783.0,471700.0,3119.36,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2019-05-31,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,455000.0
3226.0,1933.0,1069.0,1933.0,1.0,3.0,9.0,568.0,33492.0,68673.0,988100.0,6377.24,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2004-08-03,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,550000.0
1900.0,1540.0,1540.0,1540.0,2.0,3.0,8.0,360.0,32137.0,54829.0,788900.0,4709.48,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2011-03-22,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,520000.0
1950.0,1176.0,1176.0,1176.0,1.0,3.0,7.0,462.0,23991.0,50276.0,723400.0,4668.84,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2016-09-28,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,630000.0
924.0,924.0,924.0,924.0,1.0,3.0,6.0,495.44229852169764,12781.0,38538.0,554500.0,3578.8,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,EVAPORATIVE,BRICK VENEER,2021-06-21,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,670000.0
